State,Type,Name,Office,Party,Incumbent,fd_url
NorthCarolina,Federal,Chuck Hubbard,U.S. House North Carolina District 5,Democratic,N,https://www.linkedin.com/in/charleshubbard1
NorthCarolina,State,Josh Stein,Governor of North Carolina,Democratic,N,https://www.linkedin.com/in/anna-huck
NorthCarolina,State,Rachel Hunt,Lieutenant Governor of North Carolina,Democratic,N,https://www.linkedin.com/in/rachel-hunt-903528b8
NorthCarolina,State,Jeff Jackson,Attorney General of North Carolina,Democratic,N,https://www.linkedin.com/in/anna-calloway-965452292
NorthCarolina,State,Susan Harman-Scott,North Carolina State Senate District 1,Democratic,N,https://www.linkedin.com/in/susan-scott-99a543246
NorthCarolina,State,Raymond Smith Jr.,North Carolina State Senate District 4,Democratic,N,https://www.linkedin.com/in/raymond-e-smith-jr-4b710a79
NorthCarolina,State,David Hill,North Carolina State Senate District 7,Democratic,N,https://www.linkedin.com/in/dhhill
NorthCarolina,State,Dan Blue,North Carolina State Senate District 14,Democratic,Y,https://www.linkedin.com/in/erica-bernstein-45a75a16
NorthCarolina,State,Kathy Batt,North Carolina State Senate District 24,Democratic,N,https://www.linkedin.com/in/kathleen-batt-b017a442
NorthCarolina,State,Steve Luking,North Carolina State Senate District 26,Democratic,N,https://www.linkedin.com/in/stacie-mcginn-647a96a4
NorthCarolina,State,Robin Mann,North Carolina State Senate District 35,Democratic,N,https://www.linkedin.com/in/robin-mann-04885022
NorthCarolina,State,Frank Patton Hughes III,North Carolina State Senate District 47,Democratic,N,https://www.linkedin.com/in/nancy-hughes-b68aba16
NorthCarolina,State,Linda G. Moore,North Carolina House of Representatives District 3,Democratic,N,https://www.linkedin.com/in/linda-moore-3b0b58a
NorthCarolina,State,Kiara Johnson,North Carolina House of Representatives District 6,Democratic,N,https://www.linkedin.com/in/kiara-johnson-4a8b9a1ab
NorthCarolina,State,Beatrice Jones,North Carolina House of Representatives District 10,Democratic,N,https://www.linkedin.com/in/betty-bj-jones-995a5346
NorthCarolina,State,Christopher Schulte,North Carolina House of Representatives District 15,Democratic,N,https://www.linkedin.com/in/melanie-wemple-05486522
NorthCarolina,State,Frances Lakey,North Carolina House of Representatives District 16,Democratic,N,https://www.linkedin.com/in/tiffany-lakey-2b6747b
NorthCarolina,State,Charles Jones,North Carolina House of Representatives District 17,Democratic,N,https://www.linkedin.com/in/charles-jones-9082a023
NorthCarolina,State,Jill Brown,North Carolina House of Representatives District 19,Democratic,N,https://www.linkedin.com/in/jill-t-brown-b5501999
NorthCarolina,State,Ya Liu,North Carolina House of Representatives District 21,Democratic,Y,https://www.linkedin.com/in/ya-yolanda-liu-95b2bb17
NorthCarolina,State,Matthew Wood,North Carolina House of Representatives District 26,Democratic,N,https://www.linkedin.com/in/woodmatthewecu
NorthCarolina,State,Mike Colvin,North Carolina House of Representatives District 42,Democratic,N,https://www.linkedin.com/in/mitch-colvin-37b32a38
NorthCarolina,State,Charles Smith,North Carolina House of Representatives District 44,Democratic,Y,https://www.linkedin.com/in/charles-smith-2293a18b
NorthCarolina,State,Edward Squires,North Carolina House of Representatives District 46,Democratic,N,https://www.linkedin.com/in/holliemeiningermwa
NorthCarolina,State,Eshonda Hooper,North Carolina House of Representatives District 47,Democratic,N,https://www.linkedin.com/in/stephen-hooper-nc
NorthCarolina,State,Jimmy Self,North Carolina House of Representatives District 52,Democratic,N,https://www.linkedin.com/in/james-self-1764172
NorthCarolina,State,Amos Quick,North Carolina House of Representatives District 58,Democratic,Y,https://www.linkedin.com/in/justin-amos-19b1962a
NorthCarolina,State,Caroline Warren,North Carolina House of Representatives District 75,Democratic,N,https://www.linkedin.com/in/caroline-warren-94a64287
NorthCarolina,State,Gena Singleton,North Carolina House of Representatives District 86,Democratic,N,https://www.linkedin.com/in/brooke-singleton-8a03aa59
NorthCarolina,State,Ken Badgett,North Carolina House of Representatives District 90,Democratic,N,https://www.linkedin.com/in/chancie-badgett-a377398
NorthCarolina,State,Mike Robinson,North Carolina House of Representatives District 95,Democratic,N,https://www.linkedin.com/in/michael-robinson-b53bb06
NorthCarolina,State,Julia Greenfield,North Carolina House of Representatives District 100,Democratic,N,https://www.linkedin.com/in/juliabauer-
NorthCarolina,State,Sydnie Hutchinson,North Carolina House of Representatives District 108,Democratic,N,https://www.linkedin.com/in/hannah-smiley-91a188180
NorthCarolina,State,Nancy Curtis,North Carolina House of Representatives District 120,Democratic,N,https://www.linkedin.com/in/nancy-curtis-b66113102
NorthCarolina,State,Carolyn J. Thompson,North Carolina Court of Appeals,Democratic,Y,https://www.linkedin.com/in/carolyn-thompson-a5363646
NorthCarolina,Local,Lynne Johnson,Forsyth County Register of Deeds,Democratic,Y,https://www.linkedin.com/in/lynne-johnson-67904212
NorthCarolina,Local,Michael Lee,Durham County Board of Commissioners5 seats,Democratic,N,https://www.linkedin.com/in/michaellee000
NorthCarolina,Local,Christopher Smith,Winston-Salem City Council West Ward,Democratic,N,https://www.linkedin.com/in/christopher-smith-cpa-cgma-a2063842
NorthCarolina,Local,David Coates,Guilford County Schools school board District 3,Democratic,N,https://www.linkedin.com/in/david-coats-a515a58
NorthCarolina,Local,David Spain,Johnston County Schools Board of Education District 4,Nonpartisan,N,https://www.linkedin.com/in/spaindavid
NorthCarolina,Local,Lyn Andrews,Johnston County Schools Board of Education District 6,Nonpartisan,Y,https://www.linkedin.com/in/elisabethandrews
NorthCarolina,Local,Rick Walker,Johnston County Schools Board of Education District 6,Nonpartisan,N,https://www.linkedin.com/in/dominique-manson-370b4a8a
NorthCarolina,Local,Ronald Johnson,Johnston County Schools Board of Education District 7,Nonpartisan,Y,https://www.linkedin.com/in/ronald-johnson-6703179
NorthCarolina,Local,Jen Sanders,Union County Public Schools school board District 2,Democratic,N,https://www.linkedin.com/in/wittjennifera
NorthCarolina,Local,Namu Kachroo,Cabarrus County Schools school board At-large4 seats,Democratic,N,https://www.linkedin.com/in/jessica-mcdonald-200a1a109
NorthCarolina,Local,Liz Baxter,Union County Public Schools school board At-Large2 seats,Democratic,N,https://www.linkedin.com/in/ruth-baxter-255658196
NorthCarolina,Local,Mark Stevens,North Carolina District Court District 10C Seat 1,Democratic,Y,https://www.linkedin.com/in/mark-stevens-23443652
NorthCarolina,Local,Walter Baker,North Carolina District Court District 24 Seat 5,Democratic,Y,https://www.linkedin.com/in/walter-baker-1b3a834
NorthCarolina,Local,Kimberly Michelle Fletcher,North Carolina District Court District 24 Seat 6,Democratic,Y,https://www.linkedin.com/in/kimberly-law-584a4632
Ohio,Federal,Sherrod Brown,U.S. Senate Ohio,Democratic,Y,https://www.linkedin.com/in/kelen-jones-a18321234
Ohio,Federal,Amy Cox,U.S. House Ohio District 10,Democratic,N,https://uk.linkedin.com/in/amy-cox-216a363
Ohio,Federal,Emilia Sykes,U.S. House Ohio District 13,Democratic,Y,https://www.linkedin.com/in/kenyona-sunny-matthews-460452124
Ohio,State,Dan McGregor,Ohio State Senate District 10,Democratic,N,https://www.linkedin.com/in/dan-mcgregor-4959752b
Ohio,State,AJ Harris,Ohio House of Representatives District 31,Democratic,N,https://www.linkedin.com/in/stephen-m-harris-b2a024103
Ohio,State,Dion Green,Ohio House of Representatives District 39,Democratic,N,https://www.linkedin.com/in/dion-green-mba
Ohio,State,Bobbie Arnold,Ohio House of Representatives District 40,Democratic,N,https://www.linkedin.com/in/davidfeinerman
Ohio,State,Rick Walker,Ohio House of Representatives District 57,Democratic,N,https://www.linkedin.com/in/rick-walker-99369311
Ohio,State,Joseph Wilson,Ohio House of Representatives District 70,Democratic,N,https://www.linkedin.com/in/joewilsoniii
Ohio,State,James Duffee,Ohio House of Representatives District 71,Democratic,N,https://www.linkedin.com/in/robertwweaver
Ohio,State,Alomar Davenport,Ohio House of Representatives District 76,Democratic,N,https://www.linkedin.com/in/meganryser
Ohio,State,Mark Gooch,Ohio House of Representatives District 77,Democratic,N,https://www.linkedin.com/in/mark-gooch-75417114
Ohio,State,Dan Votaw,Ohio House of Representatives District 79,Democratic,N,https://www.linkedin.com/in/danvotaw
Ohio,State,Arienne Childrey,Ohio House of Representatives District 84,Democratic,N,https://www.linkedin.com/in/arienne-childrey-59a035158
Ohio,State,Dianne Selvey,Ohio House of Representatives District 88,Democratic,N,https://www.linkedin.com/in/olivia-selvey-7b413a3a
Ohio,State,Ellen Clark,Ohio House of Representatives District 91,Democratic,N,https://www.linkedin.com/in/ellen-m-clark
Ohio,State,Mary Boyle,Ohio Eighth District Court of Appeals,Democratic,Y,https://www.linkedin.com/in/mariemboyle
Ohio,State,Rich Moore,Ohio First District Court of Appeals,Democratic,N,https://www.linkedin.com/in/rich-moore-2b0756
Ohio,Local,Kevin Boyce,Franklin County Commission,Democratic,Y,https://www.linkedin.com/in/kevin-boyce-5a037624
Ohio,Local,Nathaniel Overmire,Franklin County Coroner,Democratic,Y,https://www.linkedin.com/in/markhansbrough
Ohio,Local,Kevin Kelley,Cuyahoga County Court of Common Pleas General Division,Nonpartisan,Y,https://www.linkedin.com/in/kkellycpa
Ohio,Local,Laura B. Smith,Fairfield County Court of Common Pleas Domestic Relations Division,Nonpartisan,Y,https://www.linkedin.com/in/laura-smith-7b778679
Ohio,Local,Katie Casch,Hamilton County Court of Common Pleas General Division,Nonpartisan,N,https://www.linkedin.com/in/katiesmiddy
Ohio,Local,Steve Simon,Hamilton County Court of Common Pleas General Division,Nonpartisan,N,https://www.linkedin.com/in/steve-burns-514917a5
Oklahoma,Federal,Dennis Baker,U.S. House Oklahoma District 1,Democratic,N,https://www.linkedin.com/in/dennis-baker-2830061
Oklahoma,Local,Julian Biggers,"Midwest City-Del City Schools school board, District 4",Nonpartisan,Y,https://www.linkedin.com/in/eric-biggers-cpa-363b6685
Oklahoma,Local,Kandee Washington,Tulsa Public Schools Board of Education District 2(Special election),Nonpartisan,N,https://www.linkedin.com/in/lindsay-smith-435734140
Oklahoma,Local,Anthony Jones,Union Public Schools Board of Education Zone 4,Nonpartisan,N,https://www.linkedin.com/in/anthony-jones-ab701517
Oklahoma,Local,Derrick Smith,Catoosa Public Schools school board Number 4,Nonpartisan,Y,https://www.linkedin.com/in/samuel-hoch-99816b20a
Oklahoma,Local,Paul Elder,Deer Creek Public Schools school board Number 4,Nonpartisan,N,https://www.linkedin.com/in/heather-lowry-072b87a2?trk=public_profile_browsemap_profile-result-card_result-card_full-click
Oklahoma,Local,Brent England,Owasso Public Schools Board of Education Ward 4,Nonpartisan,Y,https://www.linkedin.com/in/david-boggs-91594239
Oregon,Federal,Suzanne Bonamici,U.S. House Oregon District 1,Democratic,Y,https://www.linkedin.com/in/alli-bannan
Oregon,Federal,Jamil Ahmad,U.S. House Oregon District 1,Democratic,N,https://www.linkedin.com/in/ahmed-al-zubidi-05251a137
Oregon,Federal,Dan Ruby,U.S. House Oregon District 2,Democratic,N,https://www.linkedin.com/in/brettmmorgan
Oregon,Federal,Ricky Barajas,U.S. House Oregon District 3,Democratic,N,https://www.linkedin.com/in/ricky-barajas-887054a8
Oregon,State,Paul Damian Wells,Oregon Secretary of State,Democratic,N,https://www.linkedin.com/in/jbknights
Oregon,State,Jo Beaudreau,Oregon State Senate District 5,Democratic,N,https://www.linkedin.com/in/jean-boudreau-8a6aa53
Oregon,State,Dustin Watkins,Oregon House of Representatives District 3,Democratic,N,https://www.linkedin.com/in/dustin-watkins-08236655
Oregon,State,Ryan Rhoads,Oregon House of Representatives District 7,Democratic,N,https://www.linkedin.com/in/ryan-rhoads-5a74438
Oregon,State,Nina Brenner,Oregon House of Representatives District 11,Democratic,N,https://www.linkedin.com/in/michelle-brenner-21b08112
Oregon,State,Keith Haxton,Oregon House of Representatives District 21,Democratic,N,https://uk.linkedin.com/in/keith-haxton-42241510
Oregon,State,Kriss Wright,Oregon House of Representatives District 23,Democratic,N,https://www.linkedin.com/in/deanjason
Oregon,State,Ken Helm,Oregon House of Representatives District 27,Democratic,Y,https://www.linkedin.com/in/ungerrob
Oregon,State,Pete Grabiel,Oregon House of Representatives District 33,Democratic,N,https://uk.linkedin.com/in/peter-grabiel-2a74959a
Oregon,State,Brian Maguire,Oregon House of Representatives District 37,Democratic,N,https://www.linkedin.com/in/bm137
Oregon,State,Thuy Tran,Oregon House of Representatives District 45,Democratic,Y,https://www.linkedin.com/in/thuy-tran-2b27967
Oregon,State,Elizabeth Petersen,Oregon House of Representatives District 48,Democratic,N,https://www.linkedin.com/in/elizabethapetersen
Oregon,State,Rebecca Duncan,Oregon Supreme Court Position 2,Nonpartisan,Y,https://www.linkedin.com/in/jrebeccaduncan
Oregon,State,Steven Powers,Oregon Court of Appeals Position 7,Nonpartisan,Y,https://www.linkedin.com/in/megan-mizuta-b672b993
Pennsylvania,Federal,Bob Casey Jr.,U.S. Senate Pennsylvania,Democratic,Y,https://www.linkedin.com/in/maggie-pollard-944668159
Pennsylvania,Federal,Ashley Ehasz,U.S. House Pennsylvania District 1,Democratic,N,https://www.linkedin.com/in/graham-small-7941aa168
Pennsylvania,Federal,Jim Atkinson,U.S. House Pennsylvania District 11,Democratic,N,https://www.linkedin.com/in/jim-atkinson-2585226
Pennsylvania,Federal,David Baker,U.S. House Pennsylvania District 11,Democratic,N,https://www.linkedin.com/in/david-baker-4b942a40
Pennsylvania,State,Erin McClelland,Pennsylvania Treasurer,Democratic,N,https://www.linkedin.com/in/erin-mcclelland-947432229
Pennsylvania,State,Nikil Saval,Pennsylvania State Senate District 1,Democratic,Y,https://www.linkedin.com/in/janedodsonallen
Pennsylvania,State,John Kane,Pennsylvania State Senate District 9,Democratic,Y,https://www.linkedin.com/in/johnalexanderkane
Pennsylvania,State,Alvin Taylor,Pennsylvania State Senate District 15,Democratic,N,https://www.linkedin.com/in/alvin-taylor-2796b251
Pennsylvania,State,John Zugarek,Pennsylvania State Senate District 29,Democratic,N,https://www.linkedin.com/in/daniel-zugarek-92a288a
Pennsylvania,State,Jim Wertz,Pennsylvania State Senate District 49,Democratic,N,https://www.linkedin.com/in/chelcie-alcorn-2b9615b3
Pennsylvania,State,Joe Cancilla,Pennsylvania House of Representatives District 4,Democratic,N,https://www.linkedin.com/in/joe-cancilla-52583935
Pennsylvania,State,Cristian Luna,Pennsylvania House of Representatives District 13,Democratic,N,https://www.linkedin.com/in/cristian-luna-9b3007258
Pennsylvania,State,Anand Patel,Pennsylvania House of Representatives District 18,Democratic,N,https://www.linkedin.com/in/anandpatel23
Pennsylvania,State,Arvind Venkat,Pennsylvania House of Representatives District 30,Democratic,Y,https://www.linkedin.com/in/arvind-venkat-51947b42
Pennsylvania,State,George Rattay,Pennsylvania House of Representatives District 51,Democratic,N,https://www.linkedin.com/in/lrattay
Pennsylvania,State,Tina Nixon,Pennsylvania House of Representatives District 103,Democratic,N,https://www.linkedin.com/in/tina-nixon-86416626
Pennsylvania,State,Dave Madsen,Pennsylvania House of Representatives District 104,Democratic,Y,https://www.linkedin.com/in/dave-madsen-4ab21a2b8?trk=people-guest_people_search-card
Pennsylvania,State,John Morgan,Pennsylvania House of Representatives District 120,Democratic,N,https://www.linkedin.com/in/johnmorganesq
Pennsylvania,State,Tina Burns,Pennsylvania House of Representatives District 124,Democratic,N,https://www.linkedin.com/in/tinaburns
Pennsylvania,State,Gene Stilp,Pennsylvania House of Representatives District 125,Democratic,N,https://www.linkedin.com/in/hunter-stilp
Pennsylvania,State,Anna Thomas,Pennsylvania House of Representatives District 137,Democratic,N,https://www.linkedin.com/in/anna-thomas-3164a2190?trk=public_profile_browsemap_profile-result-card_result-card_full-click
Pennsylvania,State,Melanie Bidlingmaier,Pennsylvania House of Representatives District 140,Democratic,N,https://www.linkedin.com/in/cliff-bidlingmaier-58529338
Pennsylvania,State,Anna Payne,Pennsylvania House of Representatives District 142,Democratic,N,https://www.linkedin.com/in/annpaynepwc
Pennsylvania,State,Darren A. Laws Sr.,Pennsylvania House of Representatives District 159,Democratic,N,https://www.linkedin.com/in/darren-laws-ab8598168
Pennsylvania,State,Naderah Griffin,Pennsylvania House of Representatives District 181,Democratic,N,https://www.linkedin.com/in/paynegriffin
Pennsylvania,State,Rick Christie,Pennsylvania House of Representatives District 199,Democratic,N,https://www.linkedin.com/in/kristie-rick-rocky-26867757
Pennsylvania,State,Jared Solomon,Pennsylvania House of Representatives District 202,Democratic,Y,https://www.linkedin.com/in/jared-solomon-b2655725
RhodeIsland,Federal,Sheldon Whitehouse,U.S. Senate Rhode Island,Democratic,Y,https://www.linkedin.com/in/chrisgorud
RhodeIsland,Federal,Allen Waters,U.S. Senate Rhode Island,Democratic,N,https://www.linkedin.com/in/kathryn-cantwell-640a104
SouthCarolina,Federal,Mal Hyman,U.S. House South Carolina District 7,Democratic,N,https://www.linkedin.com/in/macenancy
SouthCarolina,Federal,Daryl Scott,U.S. House South Carolina District 7,Democratic,N,https://www.linkedin.com/in/chaffeescott65
SouthCarolina,State,Hamilton Grant,South Carolina House of Representatives District 79,Democratic,N,https://www.linkedin.com/in/hamilton-grant-mba-1b5771a3
SouthCarolina,State,Tiffany Spann-Wilder,South Carolina House of Representatives District 109(Special election),Democratic,N,https://www.linkedin.com/in/tiffany-spann-wilder-2b6913150
SouthCarolina,State,Charlie Murray,South Carolina House of Representatives District 116,Democratic,N,https://www.linkedin.com/in/charlie-murray-1145a517
Tennessee,Federal,Zachary Stamper,U.S. House Tennessee District 1,Democratic,N,https://www.linkedin.com/in/zachary-stamper-83472590
Tennessee,Federal,Lore Bergman,U.S. House Tennessee District 6,Democratic,N,https://www.linkedin.com/in/danbergman11
Tennessee,Federal,John Kennedy,U.S. House Tennessee District 6,Democratic,N,https://www.linkedin.com/in/john-kennedy-3902b536
Tennessee,State,Allison Gorman,Tennessee House of Representatives District 26,Democratic,N,https://www.linkedin.com/in/allison-reilly-gorman-156179b
Tennessee,Local,Zach Young,"Metropolitan Nashville Public Schools school board, District 3",Democratic,N,https://www.linkedin.com/in/zach-young-2964bb221
Tennessee,Local,Elmer Mobley,"Williamson County Schools, District 1",Democratic,N,https://www.linkedin.com/in/tinaherodes
Tennessee,Local,Diane Cochran,"Williamson County Schools, District 3",Democratic,N,https://www.linkedin.com/in/diane-cochran-66aa6820
Tennessee,Local,Angie Stone Jackson,Hamilton County Schools Board of Education District 10,Democratic,N,https://www.linkedin.com/in/angie-stone-58157884
Texas,Federal,Colin Allred,U.S. Senate Texas,Democratic,N,https://www.linkedin.com/in/laurenessary
Texas,Federal,Laura Jones,U.S. House Texas District 8,Democratic,N,https://www.linkedin.com/in/laura-jones-30067522
Texas,Federal,Al Green,U.S. House Texas District 9,Democratic,Y,https://www.linkedin.com/in/robertine-jefferson-phd-27714859
Texas,Federal,Mark Lorenzen,U.S. House Texas District 17,Democratic,N,https://www.linkedin.com/in/mark-lorenzen-a77a7813
Texas,Federal,Sheila Jackson Lee,U.S. House Texas District 18,Democratic,Y,https://www.linkedin.com/in/lillie-c-956ba19
Texas,Federal,Ernest Lineberger III,U.S. House Texas District 26,Democratic,N,https://www.linkedin.com/in/ernest-lineberger-379a4487
Texas,Federal,Vicente Gonzalez Jr.,U.S. House Texas District 34,Democratic,Y,https://www.linkedin.com/in/vincent-gonzalez-44897320a
Texas,State,Rachel Mello,Texas State Senate District 8,Democratic,N,https://www.linkedin.com/in/rachel-mello-20a27725
Texas,State,Stephanie Draper,Texas State Senate District 12,Democratic,N,https://www.linkedin.com/in/stephanie-draper-43b15b153
Texas,State,Michael Braxton,Texas State Senate District 30,Democratic,N,https://www.linkedin.com/in/mike-braxton-30268913
Texas,State,Dale Frey,Texas State Senate District 30,Democratic,N,https://www.linkedin.com/in/dale-frey-36735392
Texas,State,Kristen Washington,Texas House of Representatives District 2,Democratic,N,https://www.linkedin.com/in/kristen-robinson-doe-3813091a
Texas,State,Alex Bar-Sela,Texas House of Representatives District 4,Democratic,N,https://www.linkedin.com/in/alex-occhionero-9aa258150
Texas,State,Cody Grace,Texas House of Representatives District 6,Democratic,N,https://www.linkedin.com/in/mrcodygrace
Texas,State,Albert Hunter,Texas House of Representatives District 13,Democratic,N,https://www.linkedin.com/in/diana-pfaff-austin-tx
Texas,State,Stephen Wyman,Texas House of Representatives District 20,Democratic,N,https://www.linkedin.com/in/jill-wyman-ba0a808
Texas,State,J. Daggett,Texas House of Representatives District 25,Democratic,N,https://www.linkedin.com/in/jaidaggett
Texas,State,Daniel Lee,Texas House of Representatives District 26,Democratic,N,https://www.linkedin.com/in/daniel-lee-ab3728a
Texas,State,Marty Rocha,Texas House of Representatives District 28,Democratic,N,https://www.linkedin.com/in/marty-rocha-65b55a14
Texas,State,Adrienne Bell,Texas House of Representatives District 29,Democratic,N,https://www.linkedin.com/in/adriennelbell
Texas,State,Robert Guerra,Texas House of Representatives District 41,Democratic,Y,https://www.linkedin.com/in/robertguerracpa
Texas,State,Eric Norman,Texas House of Representatives District 44,Democratic,N,https://www.linkedin.com/in/eric-norman-32721549
Texas,State,Erin Zwiener,Texas House of Representatives District 45,Democratic,Y,https://www.linkedin.com/in/juan-miguel-arredondo-66447244
Texas,State,Collin Johnson,Texas House of Representatives District 57,Democratic,N,https://www.linkedin.com/in/colin-l-johnson-684a18b
Texas,State,Tony Adams,Texas House of Representatives District 61,Democratic,N,https://www.linkedin.com/in/tony-adams-57000b2a
Texas,State,Angela Brewer,Texas House of Representatives District 64,Democratic,N,https://www.linkedin.com/in/angela-brewer-18a569a0
Texas,State,Mary Gonzalez,Texas House of Representatives District 75,Democratic,Y,https://www.linkedin.com/in/mary-edna-gonz%C3%A1lez-ph-d-she-her-746039186
Texas,State,Darrel Evans,Texas House of Representatives District 89,Democratic,N,https://www.linkedin.com/in/darrell-evans-120414
Texas,State,Terry Meza,Texas House of Representatives District 105,Democratic,Y,https://www.linkedin.com/in/patricia-meza-
Texas,State,John W. Bryant,Texas House of Representatives District 114,Democratic,Y,https://www.linkedin.com/in/johnhbryant
Texas,State,Ann Johnson,Texas House of Representatives District 134,Democratic,Y,https://www.linkedin.com/in/ethan-eaker-9686071a0
Texas,State,John Bucy III,Texas House of Representatives District 136,Democratic,Y,https://www.linkedin.com/in/john-bucy-5b3b495
Texas,State,Gene Wu,Texas House of Representatives District 137,Democratic,Y,https://www.linkedin.com/in/gene-wu-82807386
Texas,State,Stephanie Morales,Texas House of Representatives District 138,Democratic,N,https://www.linkedin.com/in/stephanie-morales-664577156
Texas,State,Christina Morales,Texas House of Representatives District 145,Democratic,Y,https://www.linkedin.com/in/christina-morales-0351625
Texas,State,Penny Morales Shaw,Texas House of Representatives District 148,Democratic,Y,https://www.linkedin.com/in/eleanor-walter-a3657a5a
Texas,State,Holly Taylor,Texas Court of Criminal Appeals Presiding Judge,Democratic,N,https://www.linkedin.com/in/hollyctaylor
Texas,State,Nora Longoria,Texas Thirteenth District Court of Appeals Place 2,Democratic,Y,https://www.linkedin.com/in/nora-longoria-47b2a241
Texas,State,Jose Martinez,Texas Thirteenth District Court of Appeals Place 4,Democratic,N,https://www.linkedin.com/in/jos%C3%A9-mart%C3%ADnez-5434a916a
Texas,Local,Marian Brown,Dallas County Sheriff,Democratic,Y,https://www.linkedin.com/in/raymond-williams-17969484
Texas,Local,Yvette Johnson,Collin County Commissioners Court District 3,Democratic,N,https://www.linkedin.com/in/yvettejohnsond
Texas,Local,Manny Lopez,El Paso County Constable Precinct 5,Democratic,Y,https://www.linkedin.com/in/manny-lopez-505766198
Texas,Local,Nabil Shike,Fort Bend County Constable Precinct 3,Democratic,Y,https://www.linkedin.com/in/nabil-shike-602a22189
Texas,Local,Sam Hutchison,Harris County Constable Precinct 4,Democratic,N,https://www.linkedin.com/in/samantha-hutchison-800b8464
Texas,Local,James Phillips,Harris County Constable Precinct 7,Democratic,N,https://www.linkedin.com/in/james-pat-moulden-256b9726
Texas,Local,Pedro Munoz,Tarrant County Constable Precinct 5,Democratic,Y,https://www.linkedin.com/in/pedro-munoz-554357113
Texas,Local,Jesse Gonzalez,Webb County Commissioners Court Precinct 1,Democratic,Y,https://www.linkedin.com/in/jessegonzalez2
Texas,Local,Catalina Garcia,Dallas County Community College District Board of Trustees District 1,Nonpartisan,Y,https://www.linkedin.com/in/catalinagarciagarcia
Texas,Local,Leticia Vazquez,Bexar County Constable Precinct 2,Democratic,Y,https://www.linkedin.com/in/leticia-vazquez-b423ab93
Texas,Local,Adam Hernandez,Mayor of Lubbock,Nonpartisan,N,https://www.linkedin.com/in/adam-hernandez-269a50164
Texas,Local,Mark McBrayer,Mayor of Lubbock,Nonpartisan,N,https://www.linkedin.com/in/mark-mcbrayer-54a39399
Texas,Local,Antonio Renteria,Mayor of Lubbock,Nonpartisan,N,https://www.linkedin.com/in/tony-renteria-97265a14a
Texas,Local,Stephen Sanders,Mayor of Lubbock,Nonpartisan,N,https://www.linkedin.com/in/stephen-sanders-15b4631a
Texas,Local,John McGee,"Harris County Department of Education Board of Trustees Position 6, Precinct 1",Democratic,Y,https://www.linkedin.com/in/john-mcgee-6733559
Texas,Local,David Gutierrez,Irving City Council Place 4,Nonpartisan,N,https://www.linkedin.com/in/david-gutierrez-306044188
Texas,Local,Jesus Martinez,Irving City Council Place 4,Nonpartisan,N,https://www.linkedin.com/in/jesusmartinezs
Texas,Local,Albert Zapanta,Irving City Council Place 6,Nonpartisan,Y,https://www.linkedin.com/in/al-zapanta-21b67814
Texas,Local,Gordon Harris,Lubbock City Council District 2,Nonpartisan,N,https://www.linkedin.com/in/briannagerardi
Texas,Local,Jeff Larson,"Clear Creek Independent School District, District 4",Nonpartisan,Y,https://www.linkedin.com/in/jeff-larson-0784761
Texas,Local,James Cunningham,"Clear Creek Independent School District, District 5",Nonpartisan,Y,https://www.linkedin.com/in/jim-cunningham-51360a4
Texas,Local,Adam Schoof,"Fort Bend Independent School District, Position 2",Nonpartisan,N,https://www.linkedin.com/in/rickgay05
Texas,Local,Terry Brooks,Grand Prairie Independent School District school board Place 1,Nonpartisan,Y,https://www.linkedin.com/in/tlbrooks
Texas,Local,Nuzhat Hye,"Irving Independent School District, District 4",Nonpartisan,Y,https://www.linkedin.com/in/mahdialalee
Texas,Local,Marion Hamilton,"Lancaster Independent School District, District 1",Nonpartisan,Y,https://www.linkedin.com/in/dana-mosley-929a9313b
Texas,Local,Greg Stephenson,"Lancaster Independent School District, District 2",Nonpartisan,Y,https://www.linkedin.com/in/greg-stephenson-25a22925?trk=pub-pbmap
Texas,Local,Quinnie Nichols,"Lancaster Independent School District, District 2",Nonpartisan,N,https://www.linkedin.com/in/nicholaskeith2
Texas,Local,Michael Gurwitz,"North East Independent School District, District 1",Nonpartisan,N,https://www.linkedin.com/in/michael-gurwitz-3425066a
Texas,Local,Lisa Thompson,"North East Independent School District, District 1",Nonpartisan,N,https://www.linkedin.com/in/lisa-thompson-497903179
Texas,Local,Jack Hoyle,"North East Independent School District, District 4",Nonpartisan,N,https://www.linkedin.com/in/jackson-hoyle2025
Texas,Local,Clay Page,"Alamo Heights Independent School District, Place 5",Nonpartisan,Y,https://www.linkedin.com/in/matthew-streger-08ab801b9
Texas,Local,Chris Dobson,Arlington City Council District 7,Nonpartisan,N,https://www.linkedin.com/in/chrisdobson1
Texas,Local,Cassandra Hatfield,"Carrollton-Farmers Branch Independent School District, At-large2 seats",Nonpartisan,Y,https://www.linkedin.com/in/cassandra-hatfield-61b04322b
Texas,Local,Janice Savage-Martin,"Duncanville Independent School District, Place 6",Nonpartisan,Y,https://www.linkedin.com/in/janice-savage-48304a6
Texas,Local,Michael Idemudia,"Forney Independent School District, Position 3",Nonpartisan,Y,https://www.linkedin.com/in/michael-idemudia-a6b062222
Texas,Local,Sherrie Salas,"Frisco Independent School District, Place 6",Nonpartisan,N,https://www.linkedin.com/in/sherrie-salas-a260b7a7
Texas,Local,Wanda Heath Johnson,"Galena Park Independent School District, Position 2",Nonpartisan,Y,https://www.linkedin.com/in/galena-johnson-005904116
